Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
anunciou	VERB	0	15	2	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
atualizações	NOUN	1	15	3	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
para	ADP	0	15	4	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
o	DET	0	15	5	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
iPhone	NOUN	1	15	6	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
durante	ADP	0	15	7	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
uma	DET	0	15	8	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
apresentação	NOUN	0	15	9	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
na	ADP	0	15	10	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
Califórnia	PROPN	0	15	11	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
.	PUNCT	0	15	12	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
A	DET	0	15	13	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
empresa	NOUN	0	15	14	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
também	ADV	0	15	15	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
comentou	VERB	0	15	16	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
avanços	NOUN	0	15	17	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
em	ADP	0	15	18	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
inteligência	NOUN	0	15	19	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
artificial	ADJ	0	15	20	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
.	PUNCT	0	15	21	0	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
14	['DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15	14	1	A Apple anunciou atualizações para o iPhone durante uma apresentação na Califórnia . A empresa também comentou avanços em inteligência artificial .
A	DET	0	16	0	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
Fundação	PROPN	0	16	1	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
Getulio	PROPN	1	16	2	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
Vargas	PROPN	0	16	3	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
publicou	VERB	0	16	4	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
uma	DET	0	16	5	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
análise	NOUN	0	16	6	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
sobre	ADP	0	16	7	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
transformação	NOUN	0	16	8	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
digital	ADJ	0	16	9	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
.	PUNCT	0	16	10	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
O	DET	0	16	11	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
relatório	NOUN	0	16	12	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
avaliou	VERB	1	16	13	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
o	DET	0	16	14	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
impacto	NOUN	0	16	15	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
da	ADP	0	16	16	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
tecnologia	NOUN	0	16	17	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
nas	ADP	0	16	18	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
empresas	NOUN	0	16	19	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
brasileiras	ADJ	0	16	20	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
.	PUNCT	0	16	21	0	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
15	['DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	16	15	1	A Fundação Getulio Vargas publicou uma análise sobre transformação digital . O relatório avaliou o impacto da tecnologia nas empresas brasileiras .
A	DET	0	17	0	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
Embraer	PROPN	1	17	1	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
usa	VERB	0	17	2	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
tecnologia	NOUN	0	17	3	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
para	SCONJ	0	17	4	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
desenvolver	VERB	0	17	5	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
aeronaves	NOUN	0	17	6	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
e	CCONJ	0	17	7	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
melhorar	VERB	0	17	8	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
processos	NOUN	0	17	9	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
de	ADP	0	17	10	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
engenharia	NOUN	0	17	11	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
.	PUNCT	0	17	12	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
A	DET	0	17	13	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
empresa	NOUN	0	17	14	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
brasileira	ADJ	0	17	15	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
atua	VERB	0	17	16	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
no	ADP	0	17	17	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
mercado	NOUN	0	17	18	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
internacional	ADJ	0	17	19	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
.	PUNCT	0	17	20	0	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
16	['DET', 'PROPN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17	16	1	A Embraer usa tecnologia para desenvolver aeronaves e melhorar processos de engenharia . A empresa brasileira atua no mercado internacional .
A	DET	0	18	0	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
Universidade	PROPN	0	18	1	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
Federal	PROPN	0	18	2	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
do	ADP	0	18	3	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
Paraná	PROPN	0	18	4	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
iniciou	VERB	0	18	5	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
um	DET	0	18	6	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
projeto	NOUN	0	18	7	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
sobre	ADP	0	18	8	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
análise	NOUN	0	18	9	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	10	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
textos	NOUN	0	18	11	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
.	PUNCT	0	18	12	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
O	DET	0	18	13	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
grupo	NOUN	0	18	14	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	15	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
pesquisa	NOUN	0	18	16	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
utiliza	VERB	0	18	17	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
Python	PROPN	1	18	18	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
e	CCONJ	0	18	19	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
bibliotecas	NOUN	0	18	20	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	21	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
processamento	NOUN	0	18	22	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	23	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
linguagem	NOUN	0	18	24	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
natural	ADJ	0	18	25	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
.	PUNCT	0	18	26	0	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
17	['DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	18	17	1	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
A	DET	0	19	0	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
Natura	NOUN	1	19	1	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
investiu	VERB	1	19	2	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
em	ADP	0	19	3	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
comércio	NOUN	0	19	4	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
eletrônico	ADJ	0	19	5	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
e	CCONJ	0	19	6	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
canais	NOUN	0	19	7	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
digitais	ADJ	0	19	8	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
de	ADP	0	19	9	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
atendimento	NOUN	0	19	10	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
.	PUNCT	0	19	11	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
A	DET	0	19	12	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
empresa	NOUN	0	19	13	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
busca	VERB	0	19	14	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
melhorar	VERB	0	19	15	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
a	DET	0	19	16	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
experiência	NOUN	0	19	17	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
dos	ADP	0	19	18	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
consumidores	NOUN	0	19	19	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
.	PUNCT	0	19	20	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
18	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	19	18	1	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
A	DET	0	20	0	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
Magazine	PROPN	0	20	1	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
Luiza	PROPN	1	20	2	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
ampliou	VERB	0	20	3	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
o	DET	0	20	4	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
uso	NOUN	0	20	5	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
de	ADP	0	20	6	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
dados	NOUN	0	20	7	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
para	SCONJ	0	20	8	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
recomendar	VERB	1	20	9	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
produtos	NOUN	0	20	10	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
aos	ADP	0	20	11	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
clientes	NOUN	0	20	12	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
.	PUNCT	0	20	13	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
A	DET	0	20	14	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
companhia	NOUN	0	20	15	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
também	ADV	0	20	16	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
investe	VERB	1	20	17	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
em	ADP	0	20	18	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
tecnologia	NOUN	0	20	19	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
para	ADP	0	20	20	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
logística	NOUN	0	20	21	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
.	PUNCT	0	20	22	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
19	['DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	20	19	1	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
A	DET	0	21	0	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
Polícia	PROPN	0	21	1	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
Federal	PROPN	0	21	2	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
investigou	VERB	1	21	3	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
crimes	NOUN	0	21	4	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
digitais	ADJ	0	21	5	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
envolvendo	VERB	0	21	6	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
vazamento	NOUN	1	21	7	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
de	ADP	0	21	8	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
dados	NOUN	0	21	9	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
.	PUNCT	0	21	10	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
A	DET	0	21	11	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
operação	NOUN	0	21	12	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
destacou	VERB	0	21	13	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
a	DET	0	21	14	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
importância	NOUN	0	21	15	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
da	ADP	0	21	16	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
segurança	NOUN	0	21	17	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
da	ADP	0	21	18	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
informação	NOUN	0	21	19	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
.	PUNCT	0	21	20	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
20	['DET', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	21	20	1	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
A	DET	0	22	0	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
Cisco	PROPN	1	22	1	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
oferece	VERB	0	22	2	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
equipamentos	NOUN	0	22	3	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
e	CCONJ	0	22	4	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
soluções	NOUN	0	22	5	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
para	ADP	0	22	6	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
redes	NOUN	0	22	7	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
corporativas	ADJ	1	22	8	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
.	PUNCT	0	22	9	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
Suas	DET	0	22	10	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
tecnologias	NOUN	0	22	11	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
são	AUX	0	22	12	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
usadas	VERB	0	22	13	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
