Token	POS-Tag	OOV	Id	Index	Documento
Paraná	PROPN	0	18	4	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
iniciou	VERB	0	18	5	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
um	DET	0	18	6	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
projeto	NOUN	0	18	7	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
sobre	ADP	0	18	8	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
análise	NOUN	0	18	9	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	10	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
textos	NOUN	0	18	11	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
.	PUNCT	0	18	12	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
O	DET	0	18	13	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
grupo	NOUN	0	18	14	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	15	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
pesquisa	NOUN	0	18	16	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
utiliza	VERB	0	18	17	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
Python	PROPN	1	18	18	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
e	CCONJ	0	18	19	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
bibliotecas	NOUN	0	18	20	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	21	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
processamento	NOUN	0	18	22	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
de	ADP	0	18	23	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
linguagem	NOUN	0	18	24	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
natural	ADJ	0	18	25	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
.	PUNCT	0	18	26	A Universidade Federal do Paraná iniciou um projeto sobre análise de textos . O grupo de pesquisa utiliza Python e bibliotecas de processamento de linguagem natural .
A	DET	0	19	0	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
Natura	NOUN	1	19	1	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
investiu	VERB	1	19	2	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
em	ADP	0	19	3	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
comércio	NOUN	0	19	4	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
eletrônico	ADJ	0	19	5	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
e	CCONJ	0	19	6	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
canais	NOUN	0	19	7	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
digitais	ADJ	0	19	8	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
de	ADP	0	19	9	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
atendimento	NOUN	0	19	10	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
.	PUNCT	0	19	11	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
A	DET	0	19	12	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
empresa	NOUN	0	19	13	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
busca	VERB	0	19	14	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
melhorar	VERB	0	19	15	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
a	DET	0	19	16	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
experiência	NOUN	0	19	17	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
dos	ADP	0	19	18	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
consumidores	NOUN	0	19	19	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
.	PUNCT	0	19	20	A Natura investiu em comércio eletrônico e canais digitais de atendimento . A empresa busca melhorar a experiência dos consumidores .
A	DET	0	20	0	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
Magazine	PROPN	0	20	1	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
Luiza	PROPN	1	20	2	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
ampliou	VERB	0	20	3	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
o	DET	0	20	4	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
uso	NOUN	0	20	5	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
de	ADP	0	20	6	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
dados	NOUN	0	20	7	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
para	SCONJ	0	20	8	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
recomendar	VERB	1	20	9	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
produtos	NOUN	0	20	10	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
aos	ADP	0	20	11	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
clientes	NOUN	0	20	12	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
.	PUNCT	0	20	13	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
A	DET	0	20	14	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
companhia	NOUN	0	20	15	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
também	ADV	0	20	16	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
investe	VERB	1	20	17	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
em	ADP	0	20	18	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
tecnologia	NOUN	0	20	19	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
para	ADP	0	20	20	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
logística	NOUN	0	20	21	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
.	PUNCT	0	20	22	A Magazine Luiza ampliou o uso de dados para recomendar produtos aos clientes . A companhia também investe em tecnologia para logística .
A	DET	0	21	0	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
Polícia	PROPN	0	21	1	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
Federal	PROPN	0	21	2	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
investigou	VERB	1	21	3	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
crimes	NOUN	0	21	4	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
digitais	ADJ	0	21	5	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
envolvendo	VERB	0	21	6	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
vazamento	NOUN	1	21	7	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
de	ADP	0	21	8	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
dados	NOUN	0	21	9	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
.	PUNCT	0	21	10	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
A	DET	0	21	11	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
operação	NOUN	0	21	12	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
destacou	VERB	0	21	13	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
a	DET	0	21	14	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
importância	NOUN	0	21	15	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
da	ADP	0	21	16	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
segurança	NOUN	0	21	17	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
da	ADP	0	21	18	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
informação	NOUN	0	21	19	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
.	PUNCT	0	21	20	A Polícia Federal investigou crimes digitais envolvendo vazamento de dados . A operação destacou a importância da segurança da informação .
A	DET	0	22	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
Cisco	PROPN	1	22	1	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
oferece	VERB	0	22	2	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
equipamentos	NOUN	0	22	3	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
e	CCONJ	0	22	4	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
soluções	NOUN	0	22	5	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
para	ADP	0	22	6	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
redes	NOUN	0	22	7	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
corporativas	ADJ	1	22	8	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
.	PUNCT	0	22	9	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
Suas	DET	0	22	10	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
tecnologias	NOUN	0	22	11	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
são	AUX	0	22	12	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
usadas	VERB	0	22	13	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
em	ADP	0	22	14	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
empresas	NOUN	0	22	15	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
,	PUNCT	0	22	16	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
escolas	NOUN	0	22	17	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
e	CCONJ	0	22	18	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
órgãos	NOUN	0	22	19	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
públicos	ADJ	0	22	20	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
.	PUNCT	0	22	21	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
A	DET	0	23	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
Dell	PROPN	1	23	1	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
anunciou	VERB	0	23	2	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
computadores	NOUN	0	23	3	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
voltados	VERB	0	23	4	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
para	ADP	0	23	5	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
profissionais	NOUN	0	23	6	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
de	ADP	0	23	7	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
tecnologia	NOUN	0	23	8	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
.	PUNCT	0	23	9	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
A	DET	0	23	10	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
empresa	NOUN	0	23	11	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
informou	VERB	0	23	12	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
que	SCONJ	0	23	13	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
os	DET	0	23	14	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
modelos	NOUN	0	23	15	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
possuem	VERB	0	23	16	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
maior	ADJ	0	23	17	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
desempenho	NOUN	0	23	18	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
para	ADP	0	23	19	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
tarefas	NOUN	0	23	20	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
de	ADP	0	23	21	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
dados	NOUN	0	23	22	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
.	PUNCT	0	23	23	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
A	DET	0	24	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
Lenovo	PROPN	1	24	1	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
apresentou	VERB	0	24	2	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
notebooks	NOUN	1	24	3	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
para	ADP	0	24	4	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
estudantes	NOUN	0	24	5	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
e	CCONJ	0	24	6	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
trabalhadores	NOUN	0	24	7	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
remotos	ADJ	1	24	8	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
.	PUNCT	0	24	9	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
A	DET	0	24	10	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
companhia	NOUN	0	24	11	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
destacou	VERB	0	24	12	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
mobilidade	NOUN	0	24	13	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
,	PUNCT	0	24	14	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
bateria	NOUN	0	24	15	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
e	CCONJ	0	24	16	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
integração	NOUN	0	24	17	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
com	ADP	0	24	18	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
serviços	NOUN	0	24	19	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
online	ADJ	0	24	20	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
.	PUNCT	0	24	21	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
A	DET	0	25	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
Microsoft	PROPN	0	25	1	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
Teams	PROPN	1	25	2	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
é	AUX	0	25	3	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
utilizada	VERB	0	25	4	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
por	ADP	0	25	5	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
empresas	NOUN	0	25	6	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
para	ADP	0	25	7	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
reuniões	NOUN	0	25	8	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
e	CCONJ	0	25	9	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
comunicação	NOUN	0	25	10	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
interna	ADJ	0	25	11	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
.	PUNCT	0	25	12	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
A	DET	0	25	13	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
ferramenta	NOUN	0	25	14	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
se	PRON	0	25	15	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
tornou	VERB	0	25	16	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
comum	ADJ	0	25	17	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
em	ADP	0	25	18	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
ambientes	NOUN	0	25	19	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
de	ADP	0	25	20	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
trabalho	NOUN	0	25	21	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
remoto	ADJ	1	25	22	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
.	PUNCT	0	25	23	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
O	DET	0	26	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
GitHub	NOUN	1	26	1	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
é	AUX	0	26	2	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
usado	VERB	0	26	3	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
por	ADP	0	26	4	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
desenvolvedores	NOUN	0	26	5	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
para	SCONJ	0	26	6	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
armazenar	VERB	1	26	7	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
e	CCONJ	0	26	8	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
compartilhar	VERB	0	26	9	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
código	NOUN	0	26	10	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
.	PUNCT	0	26	11	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
A	DET	0	26	12	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
plataforma	NOUN	0	26	13	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
pertence	VERB	0	26	14	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
à	ADP	0	26	15	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
Microsoft	PROPN	0	26	16	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
e	CCONJ	0	26	17	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
ajuda	VERB	0	26	18	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
no	ADP	0	26	19	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
controle	NOUN	0	26	20	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
